6802,9.048053150,1.339816900,-0.044119914,0.049098768,-9.745451923
6821,7.500648063,0.535059330,0.766762224,-0.156381027,-8.902048929
6989,7.734079407,1.068253900,-0.085868487,0.087648223,-9.418505458
6992,7.616160313,1.506544500,-0.041914151,-0.054367787,-10.387004344
7551,6.996292719,0.883401930,-0.148864005,-0.039676536,-8.950007143
7592,8.702344358,0.977871300,0.041432165,0.409861579,-9.397397480
7615,7.507180977,0.965675060,-0.023374948,0.024362305,-9.196133366
7623,9.526597692,1.322896100,0.093561758,0.728163182,-10.311135432
7688,8.665111737,1.376443100,0.088667553,0.419017654,-9.744486287
7796,8.588943643,1.150473700,-0.256255121,0.076392951,-10.311135432
7797,9.654369091,2.139597400,0.051962450,0.251657668,-10.759950228
7802,9.052309100,1.080221300,-0.008906892,0.407781075,-9.449771647
7839,11.053078432,2.377009400,0.645147063,0.843675418,-12.080189980
7840,10.764400338,2.369292500,0.869970565,1.214022927,-12.572676214
7842,8.714999967,1.808714700,0.224740190,-0.411878545,-10.098051535
7848,8.482444792,1.187379000,0.161068385,-0.263158714,-9.587707491
8029,8.074084689,1.506336800,-0.186485728,0.249240420,-10.300943145
8152,7.644635504,0.978510860,-0.387216143,-0.144833056,-8.972242795
8217,8.227372442,1.246932900,0.052617001,0.018067609,-9.875169851
8275,8.395675785,1.601509300,-0.022916880,0.184978126,-9.827981191
8319,6.955302823,1.224257200,-0.200797344,-0.227256289,-9.548060131
8353,8.998084888,1.195262100,-0.077118909,0.423790860,-9.343135508
8391,8.616265405,1.871804600,0.313635254,-0.118765507,-11.924818145
8404,8.706632451,1.818389800,0.196010287,0.225724144,-11.391046301
8450,9.645520535,1.983144800,0.394136353,-0.163028596,-13.668370282
8480,8.250175948,1.169116500,0.784859688,0.802507444,-13.730253627
8485,9.146438117,1.923698400,0.134049543,0.458080393,-11.619969752
8487,10.513883191,2.227865700,0.889357737,0.810814003,-12.831502516
8488,9.072984767,2.230282500,0.395204039,-0.360497326,-13.221776373
8490,8.255513713,2.024705000,-0.003138232,0.019796718,-11.357139947
8562,8.161068385,1.269715400,-0.057446320,0.311402505,-9.581036169
8677,9.207634351,1.527946000,-0.204676236,0.712711055,-9.858236770
8703,10.235275892,1.805196500,0.255513713,0.587660615,-10.178093623
8706,9.787035203,1.634211700,1.032795988,1.377389520,-10.078781879
8823,8.756179517,1.316045400,0.084469031,-0.244042421,-9.325690111
8913,8.737033531,1.268407000,0.157517209,0.220017942,-13.255941834
9000,8.856728890,0.976098240,0.000694316,0.655875308,-8.888065724
9026,7.819872822,0.683566800,0.284836638,0.296643674,-9.816160963
9061,9.590172832,1.056039200,0.124993020,-0.037795792,-9.188961491
9062,10.108903124,2.271800000,0.697272944,0.319630383,-13.712422191
9063,8.304275050,1.239327800,0.315928383,-0.156810445,-9.729554092
9064,8.864392405,1.523068800,0.165689376,0.469927546,-11.103308473
9067,9.448860855,1.700080500,0.173040508,0.348001237,-9.815876646
9068,8.026533265,1.033994300,-0.017955021,-0.062977112,-9.309360988
9112,9.189490331,1.236457300,0.112269768,0.646281370,-9.343135508
9115,8.963551748,1.375956500,-0.159831151,0.301459312,-9.535957795
9163,8.738780558,1.230682400,-0.087990624,0.351113523,-9.834458923
9255,7.630631244,1.223318800,0.370901505,0.102464827,-9.704213060
9258,10.366982995,2.407974500,0.645088068,0.324389450,-13.240936812
9352,8.910090546,1.245739700,0.425680917,0.027603442,-9.737311656
14460,8.249198357,1.225848000,-0.237771716,0.441597506,-9.254769015
14496,8.560026249,1.549819000,0.297257007,0.095986640,-9.905179620
14515,8.891425943,1.244366200,-0.059682778,0.481014976,-9.404834585
14555,8.622006673,0.790662470,-0.056307673,0.380931193,-8.437826137
14564,7.918868743,1.177461700,0.317143662,-0.257218551,-9.471468939
14581,7.878349422,1.133587800,-0.082967378,0.026510094,-9.471468939
14592,9.665205619,2.070007000,0.510665631,0.613066708,-10.325230686
14626,9.468199595,1.621468000,-0.038863783,0.639236600,-10.111202933
14638,7.730378469,1.521273300,0.157940056,-0.193134964,-8.789146635
14639,7.901676231,0.825935660,0.298656617,0.044829824,-9.287266141
14649,8.945714699,1.326809000,-0.188357979,0.437312916,-9.464199709
14652,9.106190877,1.237412500,-0.098923284,0.502832139,-10.311135432
14759,8.339848783,1.187344100,0.392907895,-0.359603096,-9.389872387
14800,9.083144165,1.209772700,0.272769587,0.478568248,-9.300509155
14812,9.747489500,1.423917500,0.184123354,0.414055248,-9.788078916
14857,7.790214770,1.519700800,-0.117532385,0.078373125,-9.598771833
14861,7.863857962,1.195632200,0.039929414,0.416963811,-9.001827878
14912,7.815378485,1.298425600,0.014814449,0.197144251,-10.038246786
14996,8.898670359,1.149409700,-0.165579296,0.611923622,-10.038246786
14997,8.023663918,1.090536100,0.063746062,-0.242172563,-9.155522824
15103,9.982994455,2.292648300,0.341394952,0.218031825,-11.738261453
15159,9.105850674,1.039601800,0.142232992,0.445279240,-9.211548793
15162,9.597256283,1.174307600,0.100473936,0.569716397,-9.402524210
15164,8.287353773,1.496289700,0.336279574,-0.324966677,-9.770318158
15173,8.952889265,1.444826000,0.427648371,0.611385419,-9.652474840
15175,8.434409208,0.956642700,-0.342084063,0.381185852,-8.951558196
15187,9.816771419,1.345286500,0.059563418,0.589041164,-9.599462011
15191,8.784046416,1.645675200,0.320021590,-0.101832858,-9.801342913
15205,7.070407322,0.812000100,0.028367884,0.137345371,-8.452471424
15216,7.607347777,0.402511660,0.376887057,0.100948916,-8.116792967
15218,8.890085527,1.159948800,0.169056933,0.714045649,-9.574791949
15220,8.781036939,1.260504800,0.125025587,0.069496536,-9.496617937
15317,9.689752705,1.925002700,0.606821886,0.341732317,-11.181840114
15326,8.551449998,1.498370400,-0.107293362,0.463178502,-10.048516769
15327,8.303627976,1.097022700,-0.059085262,0.465579769,-9.066917838
15339,8.860936621,1.114352300,0.157698479,0.046142102,-9.225556031
15364,10.297322705,2.251106300,0.613027417,0.382845453,-12.214029875
15379,8.776410589,1.212260200,-0.036826284,0.224868310,-9.487048920
15418,8.323458367,1.312032900,0.232792884,0.153416716,-8.952335805
15444,10.594503044,2.367657200,0.460597189,0.421364166,-11.738261453
15481,11.019116303,2.414984200,0.716287213,0.860971569,-12.379135525
15490,9.636387576,1.218617300,0.029708363,0.795431664,-12.108351056
15497,8.703807065,1.136614400,0.109072081,0.602078725,-10.311135432
15509,10.144885403,2.221635600,0.411417662,0.503543403,-12.636576067
15510,10.297541668,1.827700900,0.041392685,0.967404376,-10.422163659
15514,8.674952948,1.289174600,0.203875623,0.162097987,-9.443818153
15516,8.952114085,1.172200900,0.274804190,0.200259870,-9.149170040
15537,8.660296160,1.018511000,-0.137034241,0.571054776,-9.184090349
15538,9.003460532,1.840154000,0.175018676,0.527963310,-11.256020135
15544,9.457730539,1.197696200,0.181300380,0.418602029,-9.402304814
15561,8.168792020,1.175175700,-0.181642122,-0.005458487,-9.424927674
15631,8.933386042,1.589982600,-0.053990115,-0.116386056,-9.525055665
15766,8.846460825,1.260369500,0.292278229,-0.235473089,-10.311135432
15800,8.793580846,1.177708600,-0.183891329,0.503807481,-9.362010219
15823,9.037824774,1.205094000,0.156761098,0.467931197,-11.544546031
15847,9.378579587,1.171530000,-0.064795133,0.654026902,-9.483200296
15852,8.364175633,0.953850400,0.079253622,-0.084185488,-9.174768677
15855,9.559068341,1.488826300,-0.034845354,0.111406224,-9.508778424
15898,11.003460549,2.213262000,0.235604189,1.017758691,-10.808269607
15958,9.983445875,1.740996200,-0.076393357,0.683619400,-10.350665141
15961,8.573683693,0.946806670,0.253071336,0.108964432,-9.244201343
15973,8.286905353,1.142780100,0.080626487,0.229973684,-9.211548793
15992,9.827175361,1.795026500,-0.076445142,0.525440492,-10.768020973
16018,9.730620790,1.694927800,0.060471193,0.640293420,-10.049099911
16022,10.409087368,2.331417600,0.647930384,0.362780626,-11.568958055
16026,10.218797988,1.798691200,0.076713245,0.354280752,-9.975514332
16050,8.590395947,0.977090700,0.531223375,0.564142856,-9.547600154
16065,8.479863113,1.258482300,-0.071450533,0.349966610,-10.717151397
16070,9.258397790,1.832666500,0.001344230,0.513797590,-10.151564545
16242,10.388456438,2.072190300,0.511816541,0.720979359,-10.703773713
16294,8.623249290,1.115237500,-0.063235002,0.662847587,-9.399571674
16310,7.979001748,1.262146800,0.148077977,0.291064861,-9.823619308
16317,10.541704011,2.179961000,0.695472920,0.705042500,-13.522300072
16333,8.460897843,1.178840500,-0.055912321,0.264122525,-9.561932550
16372,9.978864993,1.958946300,0.676812453,0.596975981,-11.926281650
16392,8.852906777,2.210060800,0.091631791,-0.207983242,-13.128894299
16412,7.850646235,1.556448200,0.015359755,-0.145728246,-10.017955021
16426,9.029383778,1.664646700,0.264038226,0.583361586,-11.196269829
16429,9.271144332,2.004736700,0.190779771,0.104985107,-11.993106292
16430,9.134495875,1.530651300,-0.112607781,0.400388142,-10.391153178
16444,8.058805487,1.017618900,-0.139003563,0.234243388,-9.326886896
16445,7.374565061,0.748310600,-0.107571453,0.220654720,-9.885055584
16487,9.411956260,1.794441300,-0.256490235,0.586194215,-9.989700043
16488,7.862608364,0.814717350,-0.034939479,0.021458038,-8.809948582
16498,8.467163966,1.206002000,0.146283113,0.450853452,-9.574791949
16507,10.942404941,2.432485600,0.722699720,0.772066311,-12.828273546
16514,10.893040095,2.209098300,0.709202097,0.544054322,-13.590743348
16515,8.493458051,2.282216300,0.365880918,-0.298809086,-10.296794629
16519,9.454692440,1.925508700,0.372948806,0.251068827,-12.599116784
16521,9.936513742,2.332057200,0.381782713,0.335111443,-13.577738549
16523,9.135132632,1.445761800,0.051962450,0.620223554,-9.903437562
16525,10.098989639,2.244525000,0.545393719,0.075138451,-13.752763450
16526,10.373647481,2.120280300,0.327256735,0.396460715,-11.961379838
16534,9.603144359,1.954545100,-0.098923284,0.509892526,-10.936666641
16537,8.886885376,1.595127800,-0.101055533,0.477216620,-10.380906669
16547,8.615002615,1.348171700,-0.035363296,0.391346210,-9.875169851
16561,9.578295312,2.026807000,0.320042375,0.271474315,-11.524038411
16590,8.480294460,1.149525300,0.166370901,0.371784720,-9.667157733
16591,8.856245401,1.714502500,0.196203829,0.277232788,-11.444180317
16607,9.438384107,1.507882600,-0.028167720,0.171884791,-9.948076084
16792,10.408579139,1.786930900,0.271330371,0.657388660,-10.452225295
16811,8.424064525,0.859279900,0.427843006,0.357185480,-8.741602196
16823,8.234264124,1.716075100,0.263872677,0.544652036,-10.236197776
16828,8.529815197,1.067365200,-0.105794741,0.515196795,-9.342084063
16848,8.248953615,1.091079500,-0.033201454,0.372971715,-9.082704599
16863,8.345177617,1.140554300,-0.009749967,0.283664373,-9.935916564
16869,8.378761175,1.618059500,0.175975432,-0.122411425,-10.161528721
16873,8.279210513,1.309544600,-0.013183495,0.084167384,-9.795608668
16888,6.348110068,0.847724560,0.145165317,-0.499885462,-9.040290976
16918,8.190611798,1.161415100,0.112303303,0.441435862,-9.418505458
16926,10.376029171,2.164513000,0.169409898,0.395419828,-11.052909536
16948,8.688508808,0.923511560,0.229937686,0.440301422,-9.258375742
16993,9.796643718,1.268546500,0.191031609,0.262026967,-9.684239509
17030,8.055378331,1.005872600,-0.095068173,-0.122961070,-9.547600154
17047,8.790144365,0.930422200,0.249980606,0.628614259,-9.305833704
17055,7.892205946,1.275009900,0.203576775,-0.089355064,-9.594141601
17134,8.611298362,1.093027600,-0.028121383,0.088514560,-9.330683119
17176,7.906658218,0.864609900,0.036748629,0.284933820,-9.186285608
17259,8.586474779,1.490238500,0.087426457,0.420682624,-10.404944910
17263,8.322219295,1.313042000,0.517209098,-0.150501375,-9.323580768
17296,8.450403086,1.129468600,0.065168752,0.238281811,-9.132768285
17314,10.447468143,2.066743400,0.188928484,0.548509783,-10.888737486
17319,9.731669340,2.185300400,0.277609214,0.188153156,-12.856048884
17359,8.559547556,1.126450300,0.135641416,0.020517731,-9.493224463
17360,9.103461602,1.412446900,-0.160082224,0.457838842,-9.908333042
17362,8.640083731,1.207293300,-0.056109952,0.075460255,-10.164182646
17385,10.201670169,2.127121000,0.635403314,0.413864711,-12.407157317
17410,8.253580290,1.359131800,0.018742096,0.525530500,-10.791827473
17414,9.442479749,0.996068360,0.180412633,0.649879111,-9.330683119
17429,8.385606274,1.080094300,-0.071809052,0.239688116,-9.072526979
21836,8.161368002,1.268651800,-0.096313268,0.052257466,-11.016554143
21884,8.517195898,1.608916200,0.125838964,-0.049283210,-9.775466937
21910,7.577146985,0.756948100,-0.119129267,0.137093188,-8.739213331
21958,8.444825200,1.244036400,0.099093360,0.644973843,-9.404503778
21979,9.102090505,1.216355100,0.210398789,0.893869115,-9.797239313
